fecha,mes,anio,servicio,tipo_pago,afluencia
2022-02-09,Febrero,2022,Nochebús,Prepago,47
2022-02-09,Febrero,2022,Nochebús,Gratuidad,47
2022-02-10,Febrero,2022,Nochebús,Boleto,687
2022-02-10,Febrero,2022,Nochebús,Prepago,41
2022-02-10,Febrero,2022,Nochebús,Gratuidad,59
2022-02-11,Febrero,2022,Nochebús,Boleto,772
2022-02-11,Febrero,2022,Nochebús,Prepago,53
2022-02-11,Febrero,2022,Nochebús,Gratuidad,61
2022-02-12,Febrero,2022,Nochebús,Boleto,1117
2022-02-12,Febrero,2022,Nochebús,Prepago,35
2022-02-12,Febrero,2022,Nochebús,Gratuidad,85
2022-02-13,Febrero,2022,Nochebús,Boleto,706
2022-02-13,Febrero,2022,Nochebús,Prepago,30
2022-02-13,Febrero,2022,Nochebús,Gratuidad,54
2022-02-14,Febrero,2022,Nochebús,Boleto,506
2022-02-14,Febrero,2022,Nochebús,Prepago,27
2022-02-14,Febrero,2022,Nochebús,Gratuidad,39
2022-02-15,Febrero,2022,Nochebús,Boleto,734
2022-02-15,Febrero,2022,Nochebús,Prepago,52
2022-02-15,Febrero,2022,Nochebús,Gratuidad,61
2022-02-16,Febrero,2022,Nochebús,Boleto,545
2022-02-16,Febrero,2022,Nochebús,Prepago,68
2022-02-16,Febrero,2022,Nochebús,Gratuidad,46
2022-02-17,Febrero,2022,Nochebús,Boleto,730
2022-02-17,Febrero,2022,Nochebús,Prepago,42
2022-02-17,Febrero,2022,Nochebús,Gratuidad,57
2022-02-18,Febrero,2022,Nochebús,Boleto,879
2022-02-18,Febrero,2022,Nochebús,Prepago,51
2022-02-18,Febrero,2022,Nochebús,Gratuidad,71
2022-02-19,Febrero,2022,Nochebús,Boleto,1112
2022-02-19,Febrero,2022,Nochebús,Prepago,36
2022-02-19,Febrero,2022,Nochebús,Gratuidad,83
2022-02-20,Febrero,2022,Nochebús,Boleto,1059
2022-02-20,Febrero,2022,Nochebús,Prepago,56
2022-02-20,Febrero,2022,Nochebús,Gratuidad,87
2022-02-21,Febrero,2022,Nochebús,Boleto,561
2022-02-21,Febrero,2022,Nochebús,Prepago,35
2022-02-21,Febrero,2022,Nochebús,Gratuidad,46
2022-02-22,Febrero,2022,Nochebús,Boleto,609
2022-02-22,Febrero,2022,Nochebús,Prepago,44
2022-02-22,Febrero,2022,Nochebús,Gratuidad,48
2022-02-23,Febrero,2022,Nochebús,Boleto,588
2022-02-23,Febrero,2022,Nochebús,Prepago,31
2022-02-23,Febrero,2022,Nochebús,Gratuidad,46
2022-02-24,Febrero,2022,Nochebús,Boleto,734
2022-02-24,Febrero,2022,Nochebús,Prepago,47
2022-02-24,Febrero,2022,Nochebús,Gratuidad,59
2022-02-25,Febrero,2022,Nochebús,Boleto,881
2022-02-25,Febrero,2022,Nochebús,Prepago,49
2022-02-25,Febrero,2022,Nochebús,Gratuidad,68
2022-02-26,Febrero,2022,Nochebús,Boleto,1278
2022-02-26,Febrero,2022,Nochebús,Prepago,51
2022-02-26,Febrero,2022,Nochebús,Gratuidad,98
2022-02-27,Febrero,2022,Nochebús,Boleto,1089
2022-02-27,Febrero,2022,Nochebús,Prepago,69
2022-02-27,Febrero,2022,Nochebús,Gratuidad,83
2022-02-28,Febrero,2022,Nochebús,Boleto,526
2022-02-28,Febrero,2022,Nochebús,Prepago,34
2022-02-28,Febrero,2022,Nochebús,Gratuidad,48
2022-03-01,Marzo,2022,Nochebús,Boleto,721
2022-03-01,Marzo,2022,Nochebús,Prepago,53
2022-03-01,Marzo,2022,Nochebús,Gratuidad,55
2022-03-02,Marzo,2022,Nochebús,Boleto,681
2022-03-02,Marzo,2022,Nochebús,Prepago,55
2022-03-02,Marzo,2022,Nochebús,Gratuidad,50
2022-03-03,Marzo,2022,Nochebús,Boleto,786
2022-03-03,Marzo,2022,Nochebús,Prepago,63
2022-03-03,Marzo,2022,Nochebús,Gratuidad,58
2022-03-04,Marzo,2022,Nochebús,Boleto,947
2022-03-04,Marzo,2022,Nochebús,Prepago,48
2022-03-04,Marzo,2022,Nochebús,Gratuidad,73
2022-03-05,Marzo,2022,Nochebús,Boleto,1279
2022-03-05,Marzo,2022,Nochebús,Prepago,64
2022-03-05,Marzo,2022,Nochebús,Gratuidad,96
2022-03-06,Marzo,2022,Nochebús,Boleto,1150
2022-03-06,Marzo,2022,Nochebús,Prepago,58
2022-03-06,Marzo,2022,Nochebús,Gratuidad,86
2022-03-07,Marzo,2022,Nochebús,Boleto,640
2022-03-07,Marzo,2022,Nochebús,Prepago,34
2022-03-07,Marzo,2022,Nochebús,Gratuidad,48
2022-03-08,Marzo,2022,Nochebús,Boleto,593
2022-03-08,Marzo,2022,Nochebús,Prepago,59
2022-03-08,Marzo,2022,Nochebús,Gratuidad,46
2022-03-09,Marzo,2022,Nochebús,Boleto,807
2022-03-09,Marzo,2022,Nochebús,Prepago,48
2022-03-09,Marzo,2022,Nochebús,Gratuidad,61
2022-03-10,Marzo,2022,Nochebús,Boleto,768
2022-03-10,Marzo,2022,Nochebús,Prepago,48
2022-03-10,Marzo,2022,Nochebús,Gratuidad,57
2022-03-11,Marzo,2022,Nochebús,Boleto,837
2022-03-11,Marzo,2022,Nochebús,Prepago,48
2022-03-11,Marzo,2022,Nochebús,Gratuidad,63
2022-03-12,Marzo,2022,Nochebús,Boleto,1204
2022-03-12,Marzo,2022,Nochebús,Prepago,79
2022-03-12,Marzo,2022,Nochebús,Gratuidad,90
2022-03-13,Marzo,2022,Nochebús,Boleto,1006
2022-03-13,Marzo,2022,Nochebús,Prepago,36
2022-03-13,Marzo,2022,Nochebús,Gratuidad,75
2022-03-14,Marzo,2022,Nochebús,Boleto,598
2022-03-14,Marzo,2022,Nochebús,Prepago,33
2022-03-14,Marzo,2022,Nochebús,Gratuidad,45
2022-03-15,Marzo,2022,Nochebús,Boleto,518
2022-03-15,Marzo,2022,Nochebús,Prepago,41
2022-03-15,Marzo,2022,Nochebús,Gratuidad,39
2022-03-16,Marzo,2022,Nochebús,Boleto,1175
2022-03-16,Marzo,2022,Nochebús,Prepago,67
2022-03-16,Marzo,2022,Nochebús,Gratuidad,89
2022-03-17,Marzo,2022,Nochebús,Boleto,918
2022-03-17,Marzo,2022,Nochebús,Prepago,57
2022-03-17,Marzo,2022,Nochebús,Gratuidad,68
2022-03-18,Marzo,2022,Nochebús,Boleto,1140
2022-03-18,Marzo,2022,Nochebús,Prepago,68
2022-03-18,Marzo,2022,Nochebús,Gratuidad,86
2022-03-19,Marzo,2022,Nochebús,Boleto,1311
2022-03-19,Marzo,2022,Nochebús,Prepago,36
2022-03-19,Marzo,2022,Nochebús,Gratuidad,99
2022-03-20,Marzo,2022,Nochebús,Boleto,1342
2022-03-20,Marzo,2022,Nochebús,Prepago,118
2022-03-20,Marzo,2022,Nochebús,Gratuidad,101
2022-03-21,Marzo,2022,Nochebús,Boleto,934
2022-03-21,Marzo,2022,Nochebús,Prepago,110
2022-03-21,Marzo,2022,Nochebús,Gratuidad,70
2022-03-22,Marzo,2022,Nochebús,Boleto,704
2022-03-22,Marzo,2022,Nochebús,Prepago,157
2022-03-22,Marzo,2022,Nochebús,Gratuidad,52
2022-03-23,Marzo,2022,Nochebús,Boleto,782
2022-03-23,Marzo,2022,Nochebús,Prepago,78
2022-03-23,Marzo,2022,Nochebús,Gratuidad,58
2022-03-24,Marzo,2022,Nochebús,Boleto,939
2022-03-24,Marzo,2022,Nochebús,Prepago,77
2022-03-24,Marzo,2022,Nochebús,Gratuidad,71
2022-03-25,Marzo,2022,Nochebús,Boleto,1146
2022-03-25,Marzo,2022,Nochebús,Prepago,110
2022-03-25,Marzo,2022,Nochebús,Gratuidad,87
2022-03-26,Marzo,2022,Nochebús,Boleto,1439
2022-03-26,Marzo,2022,Nochebús,Prepago,96
2022-03-26,Marzo,2022,Nochebús,Gratuidad,108
2022-03-27,Marzo,2022,Nochebús,Boleto,1337
2022-03-27,Marzo,2022,Nochebús,Prepago,79
2022-03-27,Marzo,2022,Nochebús,Gratuidad,101
2022-03-28,Marzo,2022,Nochebús,Boleto,705
2022-03-28,Marzo,2022,Nochebús,Prepago,41
2022-03-28,Marzo,2022,Nochebús,Gratuidad,53
2022-03-29,Marzo,2022,Nochebús,Boleto,774
2022-03-29,Marzo,2022,Nochebús,Prepago,56
2022-03-29,Marzo,2022,Nochebús,Gratuidad,60
2022-03-30,Marzo,2022,Nochebús,Boleto,812
2022-03-30,Marzo,2022,Nochebús,Prepago,58
2022-03-30,Marzo,2022,Nochebús,Gratuidad,62
2022-03-31,Marzo,2022,Nochebús,Boleto,1115
2022-03-31,Marzo,2022,Nochebús,Prepago,61
2022-03-31,Marzo,2022,Nochebús,Gratuidad,82
2022-04-01,Abril,2022,Nochebús,Boleto,1007
2022-04-01,Abril,2022,Nochebús,Prepago,79
2022-04-01,Abril,2022,Nochebús,Gratuidad,77
2022-04-02,Abril,2022,Nochebús,Boleto,1498
2022-04-02,Abril,2022,Nochebús,Prepago,63
2022-04-02,Abril,2022,Nochebús,Gratuidad,112
2022-04-03,Abril,2022,Nochebús,Boleto,1117
2022-04-03,Abril,2022,Nochebús,Prepago,39
2022-04-03,Abril,2022,Nochebús,Gratuidad,84
2022-04-04,Abril,2022,Nochebús,Boleto,817
2022-04-04,Abril,2022,Nochebús,Prepago,43
2022-04-04,Abril,2022,Nochebús,Gratuidad,63
2022-04-05,Abril,2022,Nochebús,Boleto,837
2022-04-05,Abril,2022,Nochebús,Prepago,56
2022-04-05,Abril,2022,Nochebús,Gratuidad,63
2022-04-06,Abril,2022,Nochebús,Boleto,978
2022-04-06,Abril,2022,Nochebús,Prepago,56
2022-04-06,Abril,2022,Nochebús,Gratuidad,73
2022-04-07,Abril,2022,Nochebús,Boleto,1016
2022-04-07,Abril,2022,Nochebús,Prepago,30
2022-04-07,Abril,2022,Nochebús,Gratuidad,77
2022-04-08,Abril,2022,Nochebús,Boleto,1077
2022-04-08,Abril,2022,Nochebús,Prepago,15
2022-04-08,Abril,2022,Nochebús,Gratuidad,84
2022-04-09,Abril,2022,Nochebús,Boleto,1260
2022-04-09,Abril,2022,Nochebús,Prepago,51
2022-04-09,Abril,2022,Nochebús,Gratuidad,95
2022-04-10,Abril,2022,Nochebús,Boleto,1006
2022-04-10,Abril,2022,Nochebús,Prepago,34
2022-04-10,Abril,2022,Nochebús,Gratuidad,77
2022-04-11,Abril,2022,Nochebús,Boleto,641
2022-04-11,Abril,2022,Nochebús,Prepago,23
2022-04-11,Abril,2022,Nochebús,Gratuidad,50
2022-04-12,Abril,2022,Nochebús,Boleto,894
2022-04-12,Abril,2022,Nochebús,Prepago,13
2022-04-12,Abril,2022,Nochebús,Gratuidad,70
2022-04-13,Abril,2022,Nochebús,Boleto,913
2022-04-13,Abril,2022,Nochebús,Prepago,13
2022-04-13,Abril,2022,Nochebús,Gratuidad,69
2022-04-14,Abril,2022,Nochebús,Boleto,880
2022-04-14,Abril,2022,Nochebús,Prepago,9
2022-04-14,Abril,2022,Nochebús,Gratuidad,67
2022-04-15,Abril,2022,Nochebús,Boleto,774
2022-04-15,Abril,2022,Nochebús,Prepago,47
2022-04-15,Abril,2022,Nochebús,Gratuidad,60
2022-04-16,Abril,2022,Nochebús,Boleto,828
2022-04-16,Abril,2022,Nochebús,Prepago,30
2022-04-16,Abril,2022,Nochebús,Gratuidad,62
2022-04-17,Abril,2022,Nochebús,Boleto,1068
2022-04-17,Abril,2022,Nochebús,Prepago,38
2022-04-17,Abril,2022,Nochebús,Gratuidad,82
2022-04-18,Abril,2022,Nochebús,Boleto,728
2022-04-18,Abril,2022,Nochebús,Prepago,11
2022-04-18,Abril,2022,Nochebús,Gratuidad,58
2022-04-19,Abril,2022,Nochebús,Boleto,754
2022-04-19,Abril,2022,Nochebús,Prepago,62
2022-04-19,Abril,2022,Nochebús,Gratuidad,57
2022-04-20,Abril,2022,Nochebús,Boleto,772
2022-04-20,Abril,2022,Nochebús,Prepago,90
2022-04-20,Abril,2022,Nochebús,Gratuidad,64
2022-04-21,Abril,2022,Nochebús,Boleto,835
2022-04-21,Abril,2022,Nochebús,Prepago,19
2022-04-21,Abril,2022,Nochebús,Gratuidad,67
2022-04-22,Abril,2022,Nochebús,Boleto,948
2022-04-22,Abril,2022,Nochebús,Prepago,17
2022-04-22,Abril,2022,Nochebús,Gratuidad,76
2022-04-23,Abril,2022,Nochebús,Boleto,1303
2022-04-23,Abril,2022,Nochebús,Prepago,14
2022-04-23,Abril,2022,Nochebús,Gratuidad,99
2022-04-24,Abril,2022,Nochebús,Boleto,1214
2022-04-24,Abril,2022,Nochebús,Prepago,1
2022-04-24,Abril,2022,Nochebús,Gratuidad,92
2022-04-25,Abril,2022,Nochebús,Boleto,666
2022-04-25,Abril,2022,Nochebús,Prepago,1
2022-04-25,Abril,2022,Nochebús,Gratuidad,54
2022-04-26,Abril,2022,Nochebús,Boleto,791
2022-04-26,Abril,2022,Nochebús,Prepago,1
2022-04-26,Abril,2022,Nochebús,Gratuidad,63
2022-04-27,Abril,2022,Nochebús,Boleto,808
2022-04-27,Abril,2022,Nochebús,Prepago,8
2022-04-27,Abril,2022,Nochebús,Gratuidad,67
2022-04-28,Abril,2022,Nochebús,Boleto,923
2022-04-28,Abril,2022,Nochebús,Prepago,64
2022-04-28,Abril,2022,Nochebús,Gratuidad,72
2022-04-29,Abril,2022,Nochebús,Boleto,1067
2022-04-29,Abril,2022,Nochebús,Prepago,38
2022-04-29,Abril,2022,Nochebús,Gratuidad,80
2022-04-30,Abril,2022,Nochebús,Boleto,1804
2022-04-30,Abril,2022,Nochebús,Prepago,10
2022-04-30,Abril,2022,Nochebús,Gratuidad,140
2022-01-01,Enero,2022,Ordinario,Boleto,31262
2022-01-01,Enero,2022,Ordinario,Prepago,660
2022-01-01,Enero,2022,Ordinario,Gratuidad,5422
2022-01-02,Enero,2022,Ordinario,Boleto,44801
2022-01-02,Enero,2022,Ordinario,Prepago,1126
2022-01-02,Enero,2022,Ordinario,Gratuidad,7772
2022-01-03,Enero,2022,Ordinario,Boleto,92242
2022-01-03,Enero,2022,Ordinario,Prepago,2450
2022-01-03,Enero,2022,Ordinario,Gratuidad,15983
2022-01-04,Enero,2022,Ordinario,Boleto,98961
2022-01-04,Enero,2022,Ordinario,Prepago,3004
2022-01-04,Enero,2022,Ordinario,Gratuidad,17162
2022-01-05,Enero,2022,Ordinario,Boleto,102096
2022-01-05,Enero,2022,Ordinario,Prepago,2910
2022-01-05,Enero,2022,Ordinario,Gratuidad,17709
2022-01-06,Enero,2022,Ordinario,Boleto,89072
2022-01-06,Enero,2022,Ordinario,Prepago,2727
2022-01-06,Enero,2022,Ordinario,Gratuidad,15437
2022-01-07,Enero,2022,Ordinario,Boleto,90772
2022-01-07,Enero,2022,Ordinario,Prepago,2552
2022-01-07,Enero,2022,Ordinario,Gratuidad,15742
2022-01-08,Enero,2022,Ordinario,Boleto,57132
2022-01-08,Enero,2022,Ordinario,Prepago,1511
2022-01-08,Enero,2022,Ordinario,Gratuidad,9892
2022-01-09,Enero,2022,Ordinario,Boleto,44983
2022-01-09,Enero,2022,Ordinario,Prepago,1061
2022-01-09,Enero,2022,Ordinario,Gratuidad,7792
2022-01-10,Enero,2022,Ordinario,Boleto,71949
2022-01-10,Enero,2022,Ordinario,Prepago,1613
2022-01-10,Enero,2022,Ordinario,Gratuidad,12462
2022-01-11,Enero,2022,Ordinario,Boleto,71567
2022-01-11,Enero,2022,Ordinario,Prepago,1493
2022-01-11,Enero,2022,Ordinario,Gratuidad,12394
2022-01-12,Enero,2022,Ordinario,Boleto,72062
2022-01-12,Enero,2022,Ordinario,Prepago,1551
2022-01-12,Enero,2022,Ordinario,Gratuidad,12480
2022-01-13,Enero,2022,Ordinario,Boleto,72083
2022-01-13,Enero,2022,Ordinario,Prepago,1715
2022-01-13,Enero,2022,Ordinario,Gratuidad,12498
2022-01-14,Enero,2022,Ordinario,Boleto,69496
2022-01-14,Enero,2022,Ordinario,Prepago,1614
2022-01-14,Enero,2022,Ordinario,Gratuidad,12037
2022-01-15,Enero,2022,Ordinario,Boleto,46214
2022-01-15,Enero,2022,Ordinario,Prepago,1054
2022-01-15,Enero,2022,Ordinario,Gratuidad,8004
2022-01-16,Enero,2022,Ordinario,Boleto,30913
2022-01-16,Enero,2022,Ordinario,Prepago,559
2022-01-16,Enero,2022,Ordinario,Gratuidad,5349
2022-01-17,Enero,2022,Ordinario,Boleto,69706
2022-01-17,Enero,2022,Ordinario,Prepago,1475
2022-01-17,Enero,2022,Ordinario,Gratuidad,12080
2022-01-18,Enero,2022,Ordinario,Boleto,70207
2022-01-18,Enero,2022,Ordinario,Prepago,1424
2022-01-18,Enero,2022,Ordinario,Gratuidad,12167
2022-01-19,Enero,2022,Ordinario,Boleto,67492
2022-01-19,Enero,2022,Ordinario,Prepago,1472
2022-01-19,Enero,2022,Ordinario,Gratuidad,11697
2022-01-20,Enero,2022,Ordinario,Boleto,63143
2022-01-20,Enero,2022,Ordinario,Prepago,1228
2022-01-20,Enero,2022,Ordinario,Gratuidad,10939
2022-01-21,Enero,2022,Ordinario,Boleto,61862
2022-01-21,Enero,2022,Ordinario,Prepago,1443
2022-01-21,Enero,2022,Ordinario,Gratuidad,10720
2022-01-22,Enero,2022,Ordinario,Boleto,41752
2022-01-22,Enero,2022,Ordinario,Prepago,760
2022-01-22,Enero,2022,Ordinario,Gratuidad,7227
2022-01-23,Enero,2022,Ordinario,Boleto,32352
2022-01-23,Enero,2022,Ordinario,Prepago,572
2022-01-23,Enero,2022,Ordinario,Gratuidad,5603
2022-01-24,Enero,2022,Ordinario,Boleto,69604
2022-01-24,Enero,2022,Ordinario,Prepago,1528
2022-01-24,Enero,2022,Ordinario,Gratuidad,12067
2022-01-25,Enero,2022,Ordinario,Boleto,72850
2022-01-25,Enero,2022,Ordinario,Prepago,1645
2022-01-25,Enero,2022,Ordinario,Gratuidad,12613
2022-01-26,Enero,2022,Ordinario,Boleto,72958
2022-01-26,Enero,2022,Ordinario,Prepago,1782
2022-01-26,Enero,2022,Ordinario,Gratuidad,12647
2022-01-27,Enero,2022,Ordinario,Boleto,76315
2022-01-27,Enero,2022,Ordinario,Prepago,1842
2022-01-27,Enero,2022,Ordinario,Gratuidad,13226
2022-01-28,Enero,2022,Ordinario,Boleto,74576
2022-01-28,Enero,2022,Ordinario,Prepago,1906
2022-01-28,Enero,2022,Ordinario,Gratuidad,12917
2022-01-29,Enero,2022,Ordinario,Boleto,48686
2022-01-29,Enero,2022,Ordinario,Prepago,921
2022-01-29,Enero,2022,Ordinario,Gratuidad,8436
2022-01-30,Enero,2022,Ordinario,Boleto,37926
2022-01-30,Enero,2022,Ordinario,Prepago,445
2022-01-30,Enero,2022,Ordinario,Gratuidad,6568
2022-01-31,Enero,2022,Ordinario,Boleto,78061
2022-01-31,Enero,2022,Ordinario,Prepago,987
2022-01-31,Enero,2022,Ordinario,Gratuidad,13514
2022-02-01,Febrero,2022,Ordinario,Boleto,75360
2022-02-01,Febrero,2022,Ordinario,Prepago,1352
2022-02-01,Febrero,2022,Ordinario,Gratuidad,18923
2022-02-02,Febrero,2022,Ordinario,Boleto,74476
2022-02-02,Febrero,2022,Ordinario,Prepago,1354
2022-02-02,Febrero,2022,Ordinario,Gratuidad,18704
2022-02-03,Febrero,2022,Ordinario,Boleto,73104
2022-02-03,Febrero,2022,Ordinario,Prepago,1406
2022-02-03,Febrero,2022,Ordinario,Gratuidad,18364
2022-02-04,Febrero,2022,Ordinario,Boleto,71907
2022-02-04,Febrero,2022,Ordinario,Prepago,1261
2022-02-04,Febrero,2022,Ordinario,Gratuidad,18037
2022-02-05,Febrero,2022,Ordinario,Boleto,50227
2022-02-05,Febrero,2022,Ordinario,Prepago,929
2022-02-05,Febrero,2022,Ordinario,Gratuidad,12587
2022-02-06,Febrero,2022,Ordinario,Boleto,36949
2022-02-06,Febrero,2022,Ordinario,Prepago,698
2022-02-06,Febrero,2022,Ordinario,Gratuidad,9257
2022-02-07,Febrero,2022,Ordinario,Boleto,42867
2022-02-07,Febrero,2022,Ordinario,Prepago,735
2022-02-07,Febrero,2022,Ordinario,Gratuidad,10744
2022-02-08,Febrero,2022,Ordinario,Boleto,74489
2022-02-08,Febrero,2022,Ordinario,Prepago,1325
2022-02-08,Febrero,2022,Ordinario,Gratuidad,18688
2022-02-09,Febrero,2022,Ordinario,Boleto,76391
2022-02-09,Febrero,2022,Ordinario,Prepago,1388
2022-02-09,Febrero,2022,Ordinario,Gratuidad,19148
2022-02-10,Febrero,2022,Ordinario,Boleto,74216
2022-02-10,Febrero,2022,Ordinario,Prepago,1400
2022-02-10,Febrero,2022,Ordinario,Gratuidad,18601
2022-02-11,Febrero,2022,Ordinario,Boleto,75707
2022-02-11,Febrero,2022,Ordinario,Prepago,1482
2022-02-11,Febrero,2022,Ordinario,Gratuidad,18962
2022-02-12,Febrero,2022,Ordinario,Boleto,48505
2022-02-12,Febrero,2022,Ordinario,Prepago,794
2022-02-12,Febrero,2022,Ordinario,Gratuidad,12145
2022-02-13,Febrero,2022,Ordinario,Boleto,33685
2022-02-13,Febrero,2022,Ordinario,Prepago,533
2022-02-13,Febrero,2022,Ordinario,Gratuidad,8443
2022-02-14,Febrero,2022,Ordinario,Boleto,72998
2022-02-14,Febrero,2022,Ordinario,Prepago,1436
2022-02-14,Febrero,2022,Ordinario,Gratuidad,18292
2022-02-15,Febrero,2022,Ordinario,Boleto,76304
2022-02-15,Febrero,2022,Ordinario,Prepago,1487
2022-02-15,Febrero,2022,Ordinario,Gratuidad,19139
2022-02-16,Febrero,2022,Ordinario,Boleto,77851
2022-02-16,Febrero,2022,Ordinario,Prepago,1535
2022-02-16,Febrero,2022,Ordinario,Gratuidad,19506
2022-02-17,Febrero,2022,Ordinario,Boleto,73889
2022-02-17,Febrero,2022,Ordinario,Prepago,1431
2022-02-17,Febrero,2022,Ordinario,Gratuidad,18526
2022-02-18,Febrero,2022,Ordinario,Boleto,70964
2022-02-18,Febrero,2022,Ordinario,Prepago,1301
2022-02-18,Febrero,2022,Ordinario,Gratuidad,17780
2022-02-19,Febrero,2022,Ordinario,Boleto,47725
2022-02-19,Febrero,2022,Ordinario,Prepago,890
2022-02-19,Febrero,2022,Ordinario,Gratuidad,11970
2022-02-20,Febrero,2022,Ordinario,Boleto,32417
2022-02-20,Febrero,2022,Ordinario,Prepago,466
2022-02-20,Febrero,2022,Ordinario,Gratuidad,8119
2022-02-21,Febrero,2022,Ordinario,Boleto,78596
2022-02-21,Febrero,2022,Ordinario,Prepago,1571
2022-02-21,Febrero,2022,Ordinario,Gratuidad,19708
2022-02-22,Febrero,2022,Ordinario,Boleto,76026
2022-02-22,Febrero,2022,Ordinario,Prepago,1512
2022-02-22,Febrero,2022,Ordinario,Gratuidad,19055
2022-02-23,Febrero,2022,Ordinario,Boleto,71930
2022-02-23,Febrero,2022,Ordinario,Prepago,1501
2022-02-23,Febrero,2022,Ordinario,Gratuidad,18035
2022-02-24,Febrero,2022,Ordinario,Boleto,71397
2022-02-24,Febrero,2022,Ordinario,Prepago,1522
2022-02-24,Febrero,2022,Ordinario,Gratuidad,17897
2022-02-25,Febrero,2022,Ordinario,Boleto,68622
2022-02-25,Febrero,2022,Ordinario,Prepago,1535
2022-02-25,Febrero,2022,Ordinario,Gratuidad,17216
2022-02-26,Febrero,2022,Ordinario,Boleto,45689
2022-02-26,Febrero,2022,Ordinario,Prepago,738
2022-02-26,Febrero,2022,Ordinario,Gratuidad,11447
2022-02-27,Febrero,2022,Ordinario,Boleto,29789
2022-02-27,Febrero,2022,Ordinario,Prepago,461
2022-02-27,Febrero,2022,Ordinario,Gratuidad,7466
2022-02-28,Febrero,2022,Ordinario,Boleto,71597
2022-02-28,Febrero,2022,Ordinario,Prepago,1411
2022-02-28,Febrero,2022,Ordinario,Gratuidad,17947
2022-03-01,Marzo,2022,Ordinario,Boleto,69219
2022-03-01,Marzo,2022,Ordinario,Prepago,1516
2022-03-01,Marzo,2022,Ordinario,Gratuidad,23968
2022-03-02,Marzo,2022,Ordinario,Boleto,69778
2022-03-02,Marzo,2022,Ordinario,Prepago,1698
2022-03-02,Marzo,2022,Ordinario,Gratuidad,24164
2022-03-03,Marzo,2022,Ordinario,Boleto,69873
2022-03-03,Marzo,2022,Ordinario,Prepago,1660
2022-03-03,Marzo,2022,Ordinario,Gratuidad,24195
2022-03-04,Marzo,2022,Ordinario,Boleto,71438
2022-03-04,Marzo,2022,Ordinario,Prepago,1632
2022-03-04,Marzo,2022,Ordinario,Gratuidad,24737
2022-03-05,Marzo,2022,Ordinario,Boleto,45786
2022-03-05,Marzo,2022,Ordinario,Prepago,860
2022-03-05,Marzo,2022,Ordinario,Gratuidad,15854
2022-03-06,Marzo,2022,Ordinario,Boleto,32352
2022-03-06,Marzo,2022,Ordinario,Prepago,534
2022-03-06,Marzo,2022,Ordinario,Gratuidad,11201
2022-03-07,Marzo,2022,Ordinario,Boleto,70635
2022-03-07,Marzo,2022,Ordinario,Prepago,1465
2022-03-07,Marzo,2022,Ordinario,Gratuidad,24460
2022-03-08,Marzo,2022,Ordinario,Boleto,67429
2022-03-08,Marzo,2022,Ordinario,Prepago,1417
2022-03-08,Marzo,2022,Ordinario,Gratuidad,23348
2022-03-09,Marzo,2022,Ordinario,Boleto,69168
2022-03-09,Marzo,2022,Ordinario,Prepago,1409
2022-03-09,Marzo,2022,Ordinario,Gratuidad,23950
2022-03-10,Marzo,2022,Ordinario,Boleto,70502
2022-03-10,Marzo,2022,Ordinario,Prepago,1612
2022-03-10,Marzo,2022,Ordinario,Gratuidad,24412
2022-03-11,Marzo,2022,Ordinario,Boleto,68581
2022-03-11,Marzo,2022,Ordinario,Prepago,1593
2022-03-11,Marzo,2022,Ordinario,Gratuidad,23747
2022-03-12,Marzo,2022,Ordinario,Boleto,41386
2022-03-12,Marzo,2022,Ordinario,Prepago,775
2022-03-12,Marzo,2022,Ordinario,Gratuidad,14331
2022-03-13,Marzo,2022,Ordinario,Boleto,29579
2022-03-13,Marzo,2022,Ordinario,Prepago,469
2022-03-13,Marzo,2022,Ordinario,Gratuidad,10242
2022-03-14,Marzo,2022,Ordinario,Boleto,65710
2022-03-14,Marzo,2022,Ordinario,Prepago,1419
2022-03-14,Marzo,2022,Ordinario,Gratuidad,22752
2022-03-15,Marzo,2022,Ordinario,Boleto,63393
2022-03-15,Marzo,2022,Ordinario,Prepago,1396
2022-03-15,Marzo,2022,Ordinario,Gratuidad,21952
2022-03-16,Marzo,2022,Ordinario,Boleto,63010
2022-03-16,Marzo,2022,Ordinario,Prepago,1564
2022-03-16,Marzo,2022,Ordinario,Gratuidad,21819
2022-03-17,Marzo,2022,Ordinario,Boleto,67305
2022-03-17,Marzo,2022,Ordinario,Prepago,1755
2022-03-17,Marzo,2022,Ordinario,Gratuidad,23308
2022-03-18,Marzo,2022,Ordinario,Boleto,63176
2022-03-18,Marzo,2022,Ordinario,Prepago,1654
2022-03-18,Marzo,2022,Ordinario,Gratuidad,21877
2022-03-19,Marzo,2022,Ordinario,Boleto,37494
2022-03-19,Marzo,2022,Ordinario,Prepago,652
2022-03-19,Marzo,2022,Ordinario,Gratuidad,12982
2022-03-20,Marzo,2022,Ordinario,Boleto,29262
2022-03-20,Marzo,2022,Ordinario,Prepago,500
2022-03-20,Marzo,2022,Ordinario,Gratuidad,10133
2022-03-21,Marzo,2022,Ordinario,Boleto,32538
2022-03-21,Marzo,2022,Ordinario,Prepago,710
2022-03-21,Marzo,2022,Ordinario,Gratuidad,11271
2022-03-22,Marzo,2022,Ordinario,Boleto,65145
2022-03-22,Marzo,2022,Ordinario,Prepago,1676
2022-03-22,Marzo,2022,Ordinario,Gratuidad,22556
